Id_producto,Producto,Laboratorio,Clasificacion
6308,amoval-amoxicilina-400-mg5ml-suspension-70-ml,SAVAL,antibioticos
6349,amoval-duo-amoxicilina-800-mg5ml-suspension-70-ml,SAVAL,antibioticos
6376,amoval-amoxicilina-1000-mg-20-comprimidos-recubierto,SAVAL,antibioticos
6093,amoval-amoxicilina-500-mg-21-comprimidos-recubierto,SAVAL,antibioticos
6132,amoval-amoxicilina-250-mg5ml-suspension-100-ml,SAVAL,antibioticos
6116,amoval-amoxicilina-750-mg-21-comprimidos,SAVAL,antibioticos
6260,clavinex-duo-amoxicilina-57-mg5ml-suspension-35-ml,SAVAL,antibioticos
199039,co-trimoxazol-sulfametoxazol-40-mg5ml-jarabe-100-ml,GENERICOS VARIOS,antibioticos
199377,lincomicina-500-mg-12-capsulas,GENERICOS VARIOS,antibioticos
2322,flucloxacilina-flucloxacilina-500-mg-12-capsulas,GENERICOS VARIOS,antibioticos
259718,curocef-pediatrico-cefuroximo-250-mg5ml-suspension-100-ml,GLAXO FARMA,antibioticos
1505,amobiotic-amoxicilina-1000-mg-20-comprimidos,CHILE RECETARIO,antibioticos
6131,amoval-amoxicilina-500-mg5ml-suspension-100-ml,SAVAL,antibioticos
26118,augmentin-bid-amoxicilina-875-mg-14-comprimidos-recubiertos,GLAXO FARMA,antibioticos
287518,clavam-duo-amoxicilina-57-mg5ml-suspension-70-ml,EUROFARMA,antibioticos
258536,novacilina-levofloxacina-750-mg-10-comprimidos-recubierto,TECNOFARMA,antibioticos
4270,bacterol-sulfametoxazol-40-mg5ml-suspension-100-ml,RECALCINE,antibioticos
60166,zentel-albendazol-400-mg-3-comprimidos,GLAXO FARMA,antibioticos
272846,piofin-elimina-piojos-y-liendres-con-peine-metalico-dimeticona-600-mg-locion-120-ml,SANITAS,antibioticos
293729,curocef-cefuroximo-250-mg-10-comprimidos,GLAXO FARMA,antibioticos
28003,daktarin-miconazol-124-mg5ml-gel-oral-40-gr,JANSSEN,antibioticos
26105,zentel-albendazol-4-suspension-10-ml,GLAXO FARMA,antibioticos
1242,launol-deltametrina-20-mg-shampoo-120-ml-con-peine,CHILE CONSUMO,antibioticos
1451,amobiotic-amoxicilina-1000-mg-14-comprimidos,CHILE RECETARIO,antibioticos
1239,launol-deltametrina-25-locion-60-ml,CHILE CONSUMO,antibioticos
28038,sporanox-itraconazol-100-mg-15-capsulas,JANSSEN,antibioticos
6389,cefirax-cefpodoxima-200-mg-10-comprimidos-recubierto,SAVAL,antibioticos
41101,clatic-claritromicina-125-mg5ml-suspension-80-ml,PASTEUR,antibioticos
1166,amobiotic-amoxicilina-250-mg5ml-suspension-120-ml,CHILE RECETARIO,antibioticos
6267,clavinex-duo-amoxicilina-57-mg-suspension-70-ml,SAVAL,antibioticos
260685,maximox-40057-amoxicilina-57-mg5ml-suspension-70-ml,PASTEUR,antibioticos
4271,bacterol-forte-sulfametoxazol-80-mg5ml-suspension-100-ml,RECALCINE,antibioticos
59202,vermoil-albendazol-200-mg-2-comprimidos,FARMOQUIMICA,antibioticos
270883,augmentin-bid-amoxicilina-875-mg-20-sobres,GLAXO FARMA,antibioticos
277270,clavinex-duo-cd-amoxicilina-875-mg-20-comprimidos,SAVAL,antibioticos
292267,zolimax-duo-80057-amoxicilina-800-mg-polvo-solucion-oral-70-ml,OPKO,antibioticos
1371,preclar-claritromicina-250-mg5ml-suspension-80-ml,CHILE RECETARIO,antibioticos
199262,ketoconazol-200-mg-10-comprimidos,GENERICOS VARIOS,antibioticos
193024,trelibec-forte-sulfametoxazol-160-mg-10-comprimidos,MINTLAB,antibioticos
1064,troxxil-tinidazol-1000-mg-4-comprimidos,CHILE RECETARIO,antibioticos
261092,cefirax-cefpodoxima-200-mg-20-comprimidos-recubierto,SAVAL,antibioticos
199036,cloxacilina-500-mg-6-capsulas,GENERICOS VARIOS,antibioticos
1490,adroxef-cefadroxilo-500-mg5ml-suspension-100-ml,CHILE RECETARIO,antibioticos
60164,curocef-oral-cefuroximo-500-mg-14-comprimidos,GLAXO FARMA,antibioticos
60174,augmentin-es-600-amoxicilina-429-mg5ml-suspension-100-ml,GLAXO FARMA,antibioticos
258535,kaonol-ivermectina-3-mg-2-comprimidos,RECALCINE,antibioticos
259836,novamox-amoxicilina-1000-mg-20-comprimidos,PASTEUR,antibioticos
60042,fortum-ceftazidima-1000-mg-1-ampolla,GLAXO FARMA,antibioticos
6155,clavinex-amoxicilina-625-mg5ml-suspension-60-ml,SAVAL,antibioticos
6348,amoval-duo-amoxicilina-800-mg5ml-suspension-35-ml,SAVAL,antibioticos
290834,quitoso-locion-150-ml,MAVER,antibioticos
32003,flagyl-pediatrico-metronidazol-125-mg-5-ml-suspension-oral-120-ml,SANOFI - AVENTIS,antibioticos
263577,refellin-dimeticona-1-set,PRATER,antibioticos
199059,flucloxacilina-500-mg-6-capsulas,GENERICOS VARIOS,antibioticos
199058,flucloxacilina-250-mg5ml-jarabe-60-ml,GENERICOS VARIOS,antibioticos
199188,cloxacilina--cloxacilina-500-mg-12-capsulas,GENERICOS VARIOS,antibioticos
199228,cefradina-500-mg-8-capsulas,GENERICOS VARIOS,antibioticos
199266,amoxicilina-500-mg5ml-jarabe-60-ml,GENERICOS VARIOS,antibioticos
225178,ladygex-drospirenona-3-mg-28-comprimidos,MINTLAB,anticonceptivos
261250,levonorgestrel-etinilestradiol-150-mcg-28-comprimidos,GENERICOS BIOEQUIVALENTES,anticonceptivos
274364,ladee-drosperinona-3-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
298836,sortifem-etonogestrel-117-mg-1-anillo-vaginal,DEUTSCHE PHARMA,anticonceptivos
290646,cerciora-t-levonorgestrel-075-mg-2-comprimidos,EXELTIS,anticonceptivos
225160,soluna-desogestrel-75-mcg-28-comprimidos,MINTLAB,anticonceptivos
271030,dahlia-20-drospirenona-003-mg-28-comprimidos-recubiertos,ITF FARMA,anticonceptivos
297316,evitta-2-levonogestrel-075-mg-2-comprimidos,GEDEON RICHTER,anticonceptivos
269247,ladygex-20-drospirenona--3-mg-28-comprimidos,MINTLAB,anticonceptivos
272161,prenal-gestodeno-75-mcg-21-comprimidos-recubiertos,MINTLAB,anticonceptivos
274363,ladee-20-drosperinona-3-mg-etinilestradiol-002-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
286764,tejania-desogestrel-75-mcg-28-comprimidos-recubiertos,GEDEON RICHTER,anticonceptivos
287264,viora-cd-clormadinona-acetato-2-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
274366,viora-clormadinona-acetato-2-mg-etinilestradiol-003-mg-21-comprimidos-recubiertos,EXELTIS,anticonceptivos
273107,sibilla-dienogest-2-mg-21-comprimidos-recubierto,GEDEON RICHTER,anticonceptivos
286851,rosina-cd-drospirenona-3-mg-28-comprimidos-recubiertos,GEDEON RICHTER,anticonceptivos
4673,femelle-drospirenona-3-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
286852,jolian-drospirenona--3-mg-28-comprimidos-recubierto,GEDEON RICHTER,anticonceptivos
290425,vonille-cd-levonorgestrel-150-mcg-28-comprimidos,EXELTIS,anticonceptivos
291950,ginesse-gestodeno-0075-mg-21-comprimidos-recubiertos,DEUTSCHE PHARMA,anticonceptivos
296438,evitta-levonogestrel-15-mg-1-comprimido,GEDEON RICHTER,anticonceptivos
296014,cerciora-t-levonorgestrel-15-mg-1-comprimido,EXELTIS,anticonceptivos
271144,prenal-20-gestodeno-0075-mg-21-comprimidos-recubiertos,MINTLAB,anticonceptivos
225202,mineva-e-15030-levonorgestrel-150-mcg-28-comprimidos,MINTLAB,anticonceptivos
265517,acotol-dienogest-2-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
271298,soluna-e-desogestrel-003-mg-21-comprimidos,MINTLAB,anticonceptivos
271297,soluna-e20-desogestrel-015-mg-21-comprimidos,MINTLAB,anticonceptivos
288731,ginodiest-dienogest-2-mg-28-comprimidos-recubiertos,ITF FARMA,anticonceptivos
296171,dionela-levonorgestrel-015-mg-28-comprimidos-recubiertos,GEDEON RICHTER,anticonceptivos
274919,daniele-dienogest-2-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
253541,femelle-20-drospirenona-3-mg-etinilestradiol-20-mcg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
262450,ciclomex-cd-gestodeno-75-mcg-etinilestradiol-30-mcg--28-comprimidos-recubiertos,RECALCINE,anticonceptivos
65007,microgynon-cd-levonorgestrel-015-mg-28-grageas,BAYER-SCHERING,anticonceptivos
65110,mesigyna-noretisterona-50-mg-1-jeringa-prellenada-1-ml,BAYER-SCHERING,anticonceptivos
67145,anulette-levonorgestrel-015-mg-etinilestradiol-003-mg-21-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
4183,ciclomex-gestodeno-75-mcg-etinilestradiol-30-mcg-21-comprimidos,RECALCINE,anticonceptivos
4425,ciclidon-desogestrel-015-mg-etinilestradiol-003-mg-21-comprimidos-recubiertos,RECALCINE,anticonceptivos
58018,marvelon-30-desogestrel-0150-mg-21-comprimidos,MERCK SHARP Y DOHME,anticonceptivos
274365,viora-20-clormadinona-acetato-2-mg-etinilestradiol-002-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
18016,depo-prodasone-prellenada-medroxiprogesterona-150-mg-1-jeringa,PFIZER ETICO,anticonceptivos
255932,miafem-drospirenona-3-mg-21-comprimidos-recubiertos,TECNOFARMA,anticonceptivos
259745,gynorelle-etinilestradiol-002-mg-28-comprimidos-recubierto,RECALCINE,anticonceptivos
264264,miafem-cd-drospirenona-3-mg-28-comprimidos-recubiertos,TECNOFARMA,anticonceptivos
4424,ciclidon-20-desogestrel-015-mg-etinilestradiol-002-mg-21-comprimidos-recubiertos,RECALCINE,anticonceptivos
267683,femelle-fol-drospirenona-3-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
65006,microgynon-levonorgestrel-015mg-21-grageas,BAYER-SCHERING,anticonceptivos
65101,gynera-7520-gestodeno-0075-mg-21-grageas,BAYER-SCHERING,anticonceptivos
4440,normalac-linestrenol-05-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
4443,dixi-35-ciproterona-2-mg-etinilestradiol-0035-mg-21-comprimidos-recubiertos,RECALCINE,anticonceptivos
294392,exelring-etonogestrel-0120-mg-etinilestradiol-0015-mg-anillo-vaginal,EXELTIS,anticonceptivos
272157,microgen-20-cd-gestodeno-75-mcg-28-comprimidos,SILESIA ETICO,anticonceptivos
11129,evilin-ciproterona-2-mg-mas-etinilestradiol-21-comprimidos,MERCK ETICO,anticonceptivos
15504,minigest-20-gestodeno-75-mcg-21-comprimidos-recubiertos,ANDROMACO ETICO,anticonceptivos
255931,miafem-20-drospirenona-3-mg-28-comprimidos-recubiertos,TECNOFARMA,anticonceptivos
255978,yaz-drospirenona-3-mg-28-comprimidos-recubiertos,BAYER-SCHERING,anticonceptivos
262217,evafem-20-clormadinona-2-mg-28-comprimidos-recubiertos,GRUNENTHAL,anticonceptivos
264429,escapel-2-levonorgestrel-075-mg-2-comprimidos,GEDEON RICHTER,anticonceptivos
58066,nuvaring-etinilestradiol-120-mcg24-1-dispositivo-intra-uterino,MERCK SHARP Y DOHME,anticonceptivos
269062,zoely-nomegestrol-acetato-25-mg-28-comprimidos-recubiertos,MERCK SHARP Y DOHME,anticonceptivos
266161,tinelle-3-dienogest-2-mg-91-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
65047,diane-35-ciproterona-2-mg-21-grageas,BAYER-SCHERING,anticonceptivos
4078,norvetal-levonorgestrel-015-mg-21-comprimidos,RECALCINE,anticonceptivos
4611,ciclomex-15-gestodeno-60-mcg-28-comprimidos,RECALCINE,anticonceptivos
58057,cerazette-desogestrel-75-mcg-28-comprimidos,MERCK SHARP Y DOHME,anticonceptivos
1299,feminol-gestodeno-75-mcg-21-comprimidos,CHILE RECETARIO,anticonceptivos
1389,gynostat-20-desogestrel-015-mg-21-comprimidos-recubiertos,CHILE RECETARIO,anticonceptivos
1406,feminol-20-gestodeno-75-mcg-21-comprimidos-recubierto,CHILE RECETARIO,anticonceptivos
1530,nogesta-desogestrel-75-mcg-28-comprimidos-recubierto,CHILE RECETARIO,anticonceptivos
19242,belara-etinilestradiol-0.03-mg-clormadinona-acetato-2.00-mg--21-comprimidos-recubiertos,GRUNENTHAL,anticonceptivos
253965,dahlia-drospirenona-003-mg-28-comprimidos-recubiertos,ITF FARMA,anticonceptivos
254651,femiplus-20-cd-drospirenona-3-mg-etinilestradiol-002-mg-28-comprimidos-recubiertos,EUROFARMA,anticonceptivos
259792,gianda-dienogest-2-mg-etinilestradiol-30-mcg-21-comprimidos-recubiertos,GRUNENTHAL,anticonceptivos
259835,lactafem-desogestrel-75-mcg-28-comprimidos-recubiertos,ANDROMACO ETICO,anticonceptivos
263590,norvetal-20-cd-levonorgestrel-100-mcg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
67299,novafem-medroxiprogesterona-25-mg-suspension-inyectable-1-jeringa-prellenada,SILESIA ETICO,anticonceptivos
4394,ciclomex-20-gestodeno-75-mcg-etinilestradiol-20-mcg--21-comprimidos-recubiertos,RECALCINE,anticonceptivos
4640,arlette-28-desogestrel-0075-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
272595,sop-etinilestradiol-0035-mg-21-comprimidos-recubiertos,EUROFARMA,anticonceptivos
293828,donabel-21-dienogest-2-mg-estradiol-valerato-1-mg-28-comprimidos-recubiertos,EXELTIS,anticonceptivos
272014,norah-dienogest-2-mg-28-comprimidos-recubierto,CHILE RECETARIO,anticonceptivos
256622,anulette-20-cd-levonorgestrel-100-mcg-etinilestradiol-20-mcg-28-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
15514,minigest-15-gestodeno-006-mg-28-comprimidos-recubiertos,ANDROMACO ETICO,anticonceptivos
260985,tinelle-dienogest-2-mg-28-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
262715,ciclomex-20-cd-gestodeno-75-mcg-etinilestradiol-20-mcg--28-comprimidos-recubiertos,RECALCINE,anticonceptivos
269795,naturel-estradiol-15-mg-28-comprimidos-recubiertos,ANDROMACO ETICO,anticonceptivos
67362,microgen-20-gestodeno-0075-mg-21-comprimidos,SILESIA ETICO,anticonceptivos
30016,nordette-levonorgestrel-150-mcg-21-grageas,PFIZER ETICO,anticonceptivos
291952,flarina-35-ciproterona-acetato-2-mg-etinilestradiol-0035-mg-21-comprimidos,DEUTSCHE PHARMA,anticonceptivos
272645,serenata-20-clormadinona-acetato-2-mg-28-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
1519,feminol-15-gestodeno-006-mg-28-comprimidos-recubiertos,CHILE RECETARIO,anticonceptivos
19204,desoren-20-desogestrel-015-mg-etinilestradiol-002-mg--21-comprimidos,GRUNENTHAL,anticonceptivos
250923,evra-norelgestromina-6-mg-etinilestradiol-3-parches-transdermicos,JANSSEN,anticonceptivos
260164,escapel-1-levonorgestrel-15-mg-1-comprimido,GEDEON RICHTER,anticonceptivos
263977,yasmin-cd-drospirenona-3-mg-28-comprimidos-recubiertos,BAYER-SCHERING,anticonceptivos
269794,marilow-nomegestrol-25-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
87125,anuar-ciproterona-2-mg-etinilestradiol-0035-mg-21-comprimidos-recubiertos,TECNOFARMA,anticonceptivos
268911,poem-fem-nomegestrol-25-mg-28-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
269197,yaz-metafolin-drospirenona-3-mg-28-comprimidos-recubierto,BAYER-SCHERING,anticonceptivos
65092,gynera-gestodeno-75-mcg-21-grageas,BAYER-SCHERING,anticonceptivos
58019,marvelon-20-desogestrel-150-mcg-21-comprimidos,MERCK SHARP Y DOHME,anticonceptivos
272954,gianda-cd-dienogest-2-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,GRUNENTHAL,anticonceptivos
261598,vexa-20-drospirenona--3-mg-28-comprimidos-recubierto,CHILE RECETARIO,anticonceptivos
263029,ciclidon-20-cd-desogestrel-150-mcg-etinilestradiol-20-mcg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
263538,qlaira-estradiol-28-comprimidos-recubiertos,BAYER-SCHERING,anticonceptivos
268291,femelle-20-fol-drospirenona-3-mg-etinilestradiol-0020-mg-28-comprimidos-recubiertos,RECALCINE,anticonceptivos
67372,anulette-cd-levonorgestrel-015-mg-etinilestradiol-003-mg-28-comprimidos-recubiertos,SILESIA ETICO,anticonceptivos
30058,minulet-gestodeno-75-mcg-21-grageas,PFIZER ETICO,anticonceptivos
272594,tamisa-etinilestradiol-gestodeno-30-mcg-75-mcg-21-grageas,EUROFARMA,anticonceptivos
289437,belara-cd-etinilestradiol-0.03-mg-clormadinona-acetato-2.00-mg--28-comprimidos-recubiertos,GRUNENTHAL,anticonceptivos
296132,progeva-progesterona-200-mg-30-capsulas-blandas,ITF FARMA,anticonceptivos
273472,tamisa-2075-gestodeno-75-mcg-21-comprimidos,EUROFARMA,anticonceptivos
1391,lady-ten-35-etinilestradiol-2-mg-21-comprimidos,CHILE RECETARIO,anticonceptivos
254650,femiplus-cd-drospirenona-3-mg-etinilestradiol-003-mg--28-comprimidos-recubiertos,EUROFARMA,anticonceptivos
254858,vexa-cd-drospirenona-3-mg-28-comprimidos-recubiertos,CHILE RECETARIO,anticonceptivos
263311,sayana-medroxiprogesterona-104-mg-065-ml-1-jeringa,PFIZER ETICO,anticonceptivos
65113,yasmin-drospirenona-3-mg-21-comprimidos-recubiertos,BAYER-SCHERING,anticonceptivos
4541,dal-desogestrel-015-mg-28-comprimidos,RECALCINE,anticonceptivos
270928,circlet-anillo-vaginal-etinilestradiol-117-mg-1-dispositivo-intra-uterino,MERCK SHARP Y DOHME,anticonceptivos
193076,dicogel-diclofenaco-dietilamonio-116-gel-topico-30-gr,MINTLAB,antiinflamatorios
275187,dolorub-parche-poroso-con-hilos-de-cobre-1-unidad,MAVER,antiinflamatorios
67151,salonpas-parche-salicilato-de-metilo-36-mg-analgesico-topico-10-unidades,ANDROMACO UTC,antiinflamatorios
158023,arnikaderm-arnica-10-gel-topico-50-gr,KNOP NATURAL,antiinflamatorios
255885,actronra-ibuprofeno-200-mg-10-capsulas-blandas,BAYER POPULAR,antiinflamatorios
263909,pyriped-ibuprofeno-400-mg-20-capsulas-blandas,MINTLAB,antiinflamatorios
41113,melic-meloxicam-15-mg-10-comprimidos,PASTEUR,antiinflamatorios
274385,meloxicam-15-mg-10-comprimidos,GENERICOS BIOEQUIVALENTES,antiinflamatorios
273441,ibuprofeno-400-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,antiinflamatorios
53059,3a-ofteno-diclofenaco-sodico-01-solucion-oftalmica-5-ml,SOPHIA,antiinflamatorios
193027,relatene-ketoprofeno-50-mg-10-capsulas,MINTLAB,antiinflamatorios
273362,ibuprofeno-600-mg-20-comprimidos-genericos,GENERICOS BIOEQUIVALENTES,antiinflamatorios
268664,ketoprofeno-50-mg-20-capsulas,GENERICOS BIOEQUIVALENTES,antiinflamatorios
257271,ibupirac-lc-ibuprofeno-400-mg-20-capsulas-blandas,SANITAS,antiinflamatorios
272224,celedox-celecoxib-200-mg-10-capsulas,RIDER,antiinflamatorios
41112,melic-meloxicam-75-mg-15-comprimidos,PASTEUR,antiinflamatorios
252753,melic-meloxicam-15-mg-30-comprimidos,PASTEUR,antiinflamatorios
161124,tenaron-meloxicam-15-mg-10-comprimidos,PHARMA INVESTI,antiinflamatorios
289725,artrexib-celecoxib-200-mg-10-capsulas,NOVARTIS ETICO,antiinflamatorios
274286,capsure-celecoxib-200-mg-30-capsulas,PFIZER ETICO,antiinflamatorios
199297,ibuprofeno-200-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,antiinflamatorios
274987,gesix-celecoxib-200-mg-30-capsulas,SAVAL,antiinflamatorios
274386,meloxicam-75-mg-15-comprimidos,GENERICOS BIOEQUIVALENTES,antiinflamatorios
193111,pyriped-forte-ibuprofeno-600-mg-20-comprimidos-recubiertos,MINTLAB,antiinflamatorios
15466,triox-n.f.-forte-naproxeno-550-mg-10-comprimidos-recubierto,ANDROMACO UTC,antiinflamatorios
295624,coxira-celecoxib-200-mg-10-capsulas,ASCEND,antiinflamatorios
275650,gesix-celecoxib-200-mg-10-capsulas,SAVAL,antiinflamatorios
6277,eurogesic-adulto-naproxeno-275-mg-10-comprimidos,SAVAL,antiinflamatorios
6278,eurogesic-forte-naproxeno-550-mg-10-comprimidos-recubiertos,SAVAL,antiinflamatorios
266410,ibupirac-lc-ibuprofeno-600-mg-10-capsulas-blandas,SANITAS,antiinflamatorios
273753,coxdos-celecoxib-200-mg-30-capsulas,ANDROMACO ETICO,antiinflamatorios
271766,capsure--celecoxib-200-mg-10-capsulas,PFIZER ETICO,antiinflamatorios
193028,relatene-ketoprofeno-50-mg-20-capsulas,MINTLAB,antiinflamatorios
272332,celedox-celecoxib-200-mg-30-capsulas,RIDER,antiinflamatorios
295619,coxira-celecoxib-200-mg-30-capsulas,ASCEND,antiinflamatorios
273657,coxdos-celecoxib-200-mg-10-capsulas,ANDROMACO ETICO,antiinflamatorios
253429,acular-ls-ketorolaco-04-solucion-oftalmica-5-ml,ALLERGAN,antiinflamatorios
289726,artrexib-celecoxib-200-mg-30-capsulas,NOVARTIS ETICO,antiinflamatorios
193034,relatene-tu-ketoprofeno-200-mg-20-comprimidos,MINTLAB,antiinflamatorios
272831,salvis-naproxeno-500-mg-30-comprimidos-recubiertos-enterico,RECALCINE,antiinflamatorios
254476,relatene-ketoprofeno-100-mg-10-comprimidos-recubiertos,MINTLAB,antiinflamatorios
199190,diclofenaco-sodico-adulto-50-mg-5-supositorios,GENERICOS VARIOS,antiinflamatorios
271053,oftol-plus-loteprednol-etabonato-05-suspension-oftalmica-5-ml,SAVAL,antiinflamatorios
277175,prednisolona-acetato-prednisolona-1-solucion-oftalmica-5-ml,GENERICOS VARIOS,antiinflamatorios
32129,profenid-ketoprofeno-100-mg-20-comprimidos-recubrimiento-enterico,SANOFI - AVENTIS,antiinflamatorios
87074,lertus-sr-diclofenaco-sodico-75-mg-10-comprimidos,TECNOFARMA,antiinflamatorios
1452,flogofin-ketoprofeno-100-mg-20-comprimidos,CHILE MARCAS,antiinflamatorios
271004,valdyne-celecoxib-200-mg-30-capsulas,PFIZER ETICO,antiinflamatorios
193033,relatene-tu-ketoprofeno-200-mg-10-comprimidos,MINTLAB,antiinflamatorios
22168,celebra-celecoxib-200-mg-10-capsulas,PFIZER ETICO,antiinflamatorios
193071,elitiran-gp--diclofenaco-sodico-100-mg-10-capsulas,MINTLAB,antiinflamatorios
255378,lertus-diclofenaco-sodico-100-mg-10-comprimidos,TECNOFARMA,antiinflamatorios
255985,oftol-loteprednol-etabonato-05-solucion-oftalmica-5-ml,SAVAL,antiinflamatorios
199043,diclofenaco-sodico-50-mg-10-comprimidos,GENERICOS VARIOS,antiinflamatorios
178047,acular-ketorolaco-05-solucion-oftalmica-5-ml,ALLERGAN,antiinflamatorios
9197,talflex-ketoprofeno-25-gel-topico-30-gr,BAGO,antiinflamatorios
87160,pro-lertus-diclofenaco-colestiramina-140-mg-10-capsulas,TECNOFARMA,antiinflamatorios
87161,pro-lertus-diclofenaco-colestiramina-140-mg-20-capsulas,TECNOFARMA,antiinflamatorios
273313,dolorub-analgesica-antiinflamatoria-ibuprofeno-5-crema-topica-45-gr,MAVER,antiinflamatorios
22170,celebra-celecoxib-200-mg-30-capsulas,PFIZER ETICO,antiinflamatorios
